IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.142.50.232,2087,0,false,ORD,North America,Chicago,226,0.00
3.142.140.109,2052,0,false,ORD,North America,Chicago,226,0.00
3.142.50.232,8880,0,false,ORD,North America,Chicago,226,0.00
3.142.140.109,8080,0,false,ORD,North America,Chicago,226,0.00
3.139.109.109,2082,0,false,ORD,North America,Chicago,226,0.00
3.142.185.31,2053,0,false,ORD,North America,Chicago,226,0.00
3.144.223.182,2053,0,false,ORD,North America,Chicago,227,0.00
3.139.109.109,2096,0,false,ORD,North America,Chicago,227,0.00
3.144.223.182,8880,0,false,ORD,North America,Chicago,227,0.00
3.142.140.109,443,0,false,ORD,North America,Chicago,228,0.00
3.15.191.67,2082,0,false,ORD,North America,Chicago,228,0.00
3.15.191.67,8443,0,false,ORD,North America,Chicago,228,0.00
3.142.51.162,8443,0,false,ORD,North America,Chicago,228,0.00
3.15.191.67,2086,0,false,ORD,North America,Chicago,229,0.00
3.142.50.232,80,0,false,ORD,North America,Chicago,229,0.00
3.15.191.123,2087,0,false,ORD,North America,Chicago,229,0.00
3.144.223.182,2086,0,false,ORD,North America,Chicago,229,0.00
3.142.51.162,2095,0,false,ORD,North America,Chicago,229,0.00
3.142.140.109,8880,0,false,ORD,North America,Chicago,230,0.00
3.139.109.109,80,0,false,ORD,North America,Chicago,230,0.00
3.15.191.123,443,0,false,ORD,North America,Chicago,230,0.00
3.142.51.162,2083,0,false,ORD,North America,Chicago,230,0.00
3.15.191.67,443,0,false,ORD,North America,Chicago,231,0.00
3.135.236.0,80,0,false,ORD,North America,Chicago,231,0.00
18.222.173.71,2082,0,false,ORD,North America,Chicago,231,0.00
18.219.137.24,8443,0,false,ORD,North America,Chicago,231,0.00
18.188.8.103,443,0,false,ORD,North America,Chicago,231,0.00
35.93.187.123,80,0,false,ORD,North America,Chicago,232,0.00
18.220.250.70,8443,0,false,ORD,North America,Chicago,232,0.00
18.219.137.24,2096,0,false,ORD,North America,Chicago,232,0.00
3.135.236.0,2087,0,false,ORD,North America,Chicago,232,0.00
18.219.137.24,2087,0,false,ORD,North America,Chicago,232,0.00
3.135.236.0,2052,0,false,ORD,North America,Chicago,232,0.00
18.218.51.210,2087,0,false,ORD,North America,Chicago,232,0.00
18.188.8.103,2096,0,false,ORD,North America,Chicago,232,0.00
3.135.236.0,2053,0,false,ORD,North America,Chicago,233,0.00
3.17.189.106,2053,0,false,ORD,North America,Chicago,233,0.00
3.145.160.210,2083,0,false,ORD,North America,Chicago,233,0.00
18.188.8.103,2095,0,false,ORD,North America,Chicago,233,0.00
3.96.173.26,2086,0,false,ORD,North America,Chicago,233,0.00
35.182.253.40,2082,0,false,ORD,North America,Chicago,233,0.00
15.223.118.218,2053,0,false,ORD,North America,Chicago,233,0.00
35.182.238.39,2053,0,false,ORD,North America,Chicago,233,0.00
35.182.44.11,2095,0,false,ORD,North America,Chicago,233,0.00
99.79.48.21,80,0,false,ORD,North America,Chicago,233,0.00
35.182.238.39,2086,0,false,ORD,North America,Chicago,234,0.00
3.96.173.143,8443,0,false,ORD,North America,Chicago,234,0.00
3.96.209.115,2087,0,false,ORD,North America,Chicago,234,0.00
3.96.190.161,2086,0,false,ORD,North America,Chicago,234,0.00
35.182.252.222,2052,0,false,ORD,North America,Chicago,234,0.00
35.183.85.89,2082,0,false,ORD,North America,Chicago,234,0.00
35.182.171.51,2053,0,false,ORD,North America,Chicago,234,0.00
3.145.127.166,2082,0,false,ORD,North America,Chicago,234,0.00
99.79.48.21,2083,0,false,ORD,North America,Chicago,234,0.00
3.145.160.210,8443,0,false,ORD,North America,Chicago,234,0.00
